feature,mean_abs_shap,corr,year,area,season
dead_fuel_moisture_1000hr,0.2990046,-0.9057114499440537,2006,North Coast,winter
max_air_temperature,0.4635112,0.9401405334179299,2006,North Coast,winter
road_density_km_km2,0.7219178,0.49876498961133015,2006,North Coast,winter
wind_direction_category_S,0.029885508,0.9412767920747257,2006,Central Coast,summer
wind_direction_category_SW,0.033214692,0.8714604548591488,2006,Central Coast,summer
wind_speed,0.044096176,0.5593498946982736,2006,Central Coast,summer
min_relative_humidity,0.060345292,-0.13317005927048312,2006,Central Coast,summer
max_relative_humidity,0.062922105,0.5950070917141712,2006,Central Coast,summer
dead_fuel_moisture_100hr,0.067554645,-0.4517435882700689,2006,Central Coast,summer
specific_humidity,0.12267387,-0.7543046915277949,2006,Central Coast,summer
LAI,0.12277785,0.6458298607199461,2006,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.13369499,0.736425499369511,2006,Central Coast,summer
slope_max,0.13992004,-0.06688546319315264,2006,Central Coast,summer
min_air_temperature,0.14486419,0.7399578901789525,2006,Central Coast,summer
dead_fuel_moisture_1000hr,0.17474253,-0.550277307325487,2006,Central Coast,summer
line_density_km_per_cell,0.20835233,0.6068761569799973,2006,Central Coast,summer
road_density_km_km2,0.6462708,0.5294390264394814,2006,Central Coast,summer
max_air_temperature,0.7597805,0.8636017303290419,2006,Central Coast,summer
wind_direction_category_SW,0.027906578,0.8230243189356622,2006,Central Coast,winter
precipitation_amount,0.055673506,-0.7608856106743613,2006,Central Coast,winter
dead_fuel_moisture_100hr,0.059899535,-0.3603993740750156,2006,Central Coast,winter
min_relative_humidity,0.0787107,-0.420528147489819,2006,Central Coast,winter
specific_humidity,0.08367199,-0.7716898310073323,2006,Central Coast,winter
slope_max,0.095180474,0.18408300049890677,2006,Central Coast,winter
max_relative_humidity,0.095362864,0.7126017191174577,2006,Central Coast,winter
wind_speed,0.10764313,0.8632333479901872,2006,Central Coast,winter
min_air_temperature,0.12355774,0.7364836876200636,2006,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.18246539,0.30788383529971824,2006,Central Coast,winter
LAI,0.19579044,0.6811735277080325,2006,Central Coast,winter
dead_fuel_moisture_1000hr,0.19750583,-0.7976551636318496,2006,Central Coast,winter
line_density_km_per_cell,0.23514913,0.3951541823317298,2006,Central Coast,winter
max_air_temperature,0.38851374,0.92785444693105,2006,Central Coast,winter
road_density_km_km2,0.6421158,0.4942640442965536,2006,Central Coast,winter
wind_direction_category_SW,0.03342495,0.9266496593640963,2006,North Interior,summer
precipitation_amount,0.044911716,-0.9394534970392957,2006,North Interior,summer
wind_speed,0.049788103,0.6237020835055145,2006,North Interior,summer
max_relative_humidity,0.051825378,0.6454698469186765,2006,North Interior,summer
min_relative_humidity,0.058875427,0.5107744460143302,2006,North Interior,summer
dead_fuel_moisture_100hr,0.06947584,-0.5644493294570054,2006,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.10510359,0.788867840089196,2006,North Interior,summer
specific_humidity,0.10566794,-0.9109692903589245,2006,North Interior,summer
min_air_temperature,0.14841457,0.8885333379741983,2006,North Interior,summer
LAI,0.14966808,0.7297319088483615,2006,North Interior,summer
line_density_km_per_cell,0.15898141,0.875181046103397,2006,North Interior,summer
dead_fuel_moisture_1000hr,0.16304722,-0.4204920258734568,2006,North Interior,summer
slope_max,0.17248356,0.4844209899403698,2006,North Interior,summer
max_air_temperature,0.5189631,0.9366668899825782,2006,North Interior,summer
road_density_km_km2,0.6161427,0.7390282286906739,2006,North Interior,summer
SWE,0.041972212,,2006,North Interior,winter
precipitation_amount,0.07083552,-0.9735683750728484,2006,North Interior,winter
dead_fuel_moisture_100hr,0.07699326,-0.44962372440975706,2006,North Interior,winter
min_relative_humidity,0.08352727,-0.5586814741614459,2006,North Interior,winter
max_relative_humidity,0.09071717,0.46415962829878216,2006,North Interior,winter
wind_speed,0.10259823,0.9436014060999547,2006,North Interior,winter
specific_humidity,0.106063716,-0.5188934406505668,2006,North Interior,winter
slope_max,0.10699417,0.6193744442935817,2006,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.14736949,0.3156576819990286,2006,North Interior,winter
line_density_km_per_cell,0.1763249,0.8346691690077337,2006,North Interior,winter
dead_fuel_moisture_1000hr,0.1779039,-0.7247814943361324,2006,North Interior,winter
min_air_temperature,0.28146434,0.8353153595867142,2006,North Interior,winter
LAI,0.28757596,0.9317655854878591,2006,North Interior,winter
max_air_temperature,0.609714,0.9783950141003441,2006,North Interior,winter
road_density_km_km2,0.63560814,0.8255514608522571,2006,North Interior,winter
wind_direction_category_SW,0.03270504,0.8695227396807358,2006,Sierra Nevada,summer
wind_direction_category_S,0.040589545,0.8947160181675484,2006,Sierra Nevada,summer
wind_speed,0.050049912,0.36610455733549485,2006,Sierra Nevada,summer
min_relative_humidity,0.062894784,0.19524456809969054,2006,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.07768231,0.6653337953190077,2006,Sierra Nevada,summer
max_relative_humidity,0.08080683,0.4727134408049539,2006,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.09967783,-0.6423309965824575,2006,Sierra Nevada,summer
specific_humidity,0.11426443,-0.8831972514069114,2006,Sierra Nevada,summer
min_air_temperature,0.12166622,0.8323524499645176,2006,Sierra Nevada,summer
slope_max,0.1462336,-0.004838407532832713,2006,Sierra Nevada,summer
LAI,0.15665461,0.5473878476590744,2006,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.17148629,-0.2111828394213477,2006,Sierra Nevada,summer
line_density_km_per_cell,0.17695235,0.6710850624064841,2006,Sierra Nevada,summer
max_air_temperature,0.5187143,0.9393944192035073,2006,Sierra Nevada,summer
road_density_km_km2,0.5953575,0.6840602106390099,2006,Sierra Nevada,summer
precipitation_amount,0.05300584,-0.9016303979221454,2006,Sierra Nevada,winter
SWE,0.054124773,-0.9479698462426821,2006,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.06743613,-0.48616481382952387,2006,Sierra Nevada,winter
min_relative_humidity,0.079986446,-0.5965866235616328,2006,Sierra Nevada,winter
max_relative_humidity,0.08445212,0.6467915495767445,2006,Sierra Nevada,winter
slope_max,0.1311486,0.48078528119849334,2006,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.13621613,0.3950427261007275,2006,Sierra Nevada,winter
min_air_temperature,0.14772433,0.6910998594950959,2006,Sierra Nevada,winter
specific_humidity,0.16180822,-0.7614840139222598,2006,Sierra Nevada,winter
wind_speed,0.1637554,0.8915379798424431,2006,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.17121789,-0.7390390480308091,2006,Sierra Nevada,winter
line_density_km_per_cell,0.17907594,0.5079927055691018,2006,Sierra Nevada,winter
LAI,0.18490793,0.7415602472595545,2006,Sierra Nevada,winter
max_air_temperature,0.450652,0.9544027373848566,2006,Sierra Nevada,winter
road_density_km_km2,0.5592163,0.6192971476244402,2006,Sierra Nevada,winter
wind_direction_category_S,0.021053791,0.8932893645223646,2006,South Coast,summer
wind_speed,0.0427173,0.4487691651343033,2006,South Coast,summer
min_relative_humidity,0.05361618,0.03420398259371013,2006,South Coast,summer
max_relative_humidity,0.06635699,0.6724129025333125,2006,South Coast,summer
dead_fuel_moisture_100hr,0.07679617,-0.5039645757439614,2006,South Coast,summer
wind_direction_category_SW,0.08258937,0.7416574882868914,2006,South Coast,summer
LAI,0.09700965,0.4907933719567838,2006,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.11281678,0.779358832606371,2006,South Coast,summer
specific_humidity,0.13697194,-0.7733396987323568,2006,South Coast,summer
min_air_temperature,0.15197779,0.7057059904648831,2006,South Coast,summer
slope_max,0.15421963,0.028378026909353374,2006,South Coast,summer
dead_fuel_moisture_1000hr,0.17915006,-0.34654133122892844,2006,South Coast,summer
line_density_km_per_cell,0.28600854,0.37600487778773034,2006,South Coast,summer
max_air_temperature,0.84747255,0.851588988696543,2006,South Coast,summer
road_density_km_km2,0.8662808,0.5547700996082102,2006,South Coast,summer
wind_direction_category_SW,0.038143348,0.8832821548259496,2006,South Coast,winter
precipitation_amount,0.04406987,-0.9052577638418864,2006,South Coast,winter
wind_speed,0.09041383,0.7833704116424853,2006,South Coast,winter
min_relative_humidity,0.09176703,-0.27809893518072454,2006,South Coast,winter
dead_fuel_moisture_100hr,0.09223926,-0.39864875346069384,2006,South Coast,winter
max_relative_humidity,0.097198464,0.6227155892295579,2006,South Coast,winter
min_air_temperature,0.11081546,0.7233342969208004,2006,South Coast,winter
slope_max,0.13155457,0.27121833824257924,2006,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.14346191,0.1853759411619753,2006,South Coast,winter
specific_humidity,0.19007249,-0.8195564174607234,2006,South Coast,winter
dead_fuel_moisture_1000hr,0.19016255,-0.5134306426273851,2006,South Coast,winter
LAI,0.21942268,0.6195293163889852,2006,South Coast,winter
line_density_km_per_cell,0.25185174,0.4131354927389647,2006,South Coast,winter
max_air_temperature,0.39784962,0.9487124823085581,2006,South Coast,winter
road_density_km_km2,0.74271065,0.4328528545796426,2006,South Coast,winter
SWE,0.021829044,,2007,North Coast,summer
precipitation_amount,0.04238071,-0.8263790749116873,2007,North Coast,summer
min_relative_humidity,0.06612176,-0.44860478481032906,2007,North Coast,summer
dead_fuel_moisture_100hr,0.06656763,0.28033389302914286,2007,North Coast,summer
min_air_temperature,0.090465195,0.5769663423118537,2007,North Coast,summer
specific_humidity,0.11475284,-0.7367142851836282,2007,North Coast,summer
max_relative_humidity,0.123354405,0.798235898353331,2007,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.12608282,0.6685945576659096,2007,North Coast,summer
wind_speed,0.1293125,0.7587459372789073,2007,North Coast,summer
dead_fuel_moisture_1000hr,0.162926,-0.8260322083429638,2007,North Coast,summer
LAI,0.3194823,0.479261463621261,2007,North Coast,summer
line_density_km_per_cell,0.41474456,0.26873149891112386,2007,North Coast,summer
slope_max,0.4147853,0.518172077470108,2007,North Coast,summer
max_air_temperature,0.64705575,0.8461626745921054,2007,North Coast,summer
road_density_km_km2,0.84214383,0.36934297347539835,2007,North Coast,summer
SWE,0.027232772,,2007,North Coast,winter
precipitation_amount,0.08574822,-0.8104452307964121,2007,North Coast,winter
min_relative_humidity,0.089849226,-0.6493906572329033,2007,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.10586237,-0.39367650788270775,2007,North Coast,winter
dead_fuel_moisture_100hr,0.10714249,-0.20877129769077837,2007,North Coast,winter
min_air_temperature,0.13062674,0.4692426420876986,2007,North Coast,winter
max_relative_humidity,0.14046179,0.7909577154965268,2007,North Coast,winter
specific_humidity,0.15235707,-0.7858203364612877,2007,North Coast,winter
wind_speed,0.1677484,0.8979417946163956,2007,North Coast,winter
dead_fuel_moisture_1000hr,0.19464211,-0.7433902603510606,2007,North Coast,winter
LAI,0.28550658,0.6372281599162067,2007,North Coast,winter
slope_max,0.31182393,0.5206781602932833,2007,North Coast,winter
max_air_temperature,0.37729767,0.8743092722880224,2007,North Coast,winter
line_density_km_per_cell,0.4325448,0.13854554148372797,2007,North Coast,winter
road_density_km_km2,0.78041047,0.4531243589316672,2007,North Coast,winter
wind_direction_category_SW,0.040848155,0.9117275985099018,2007,Central Coast,summer
wind_direction_category_S,0.045497153,0.9311699754905332,2007,Central Coast,summer
min_relative_humidity,0.047599167,-0.06977659338031882,2007,Central Coast,summer
wind_speed,0.05131911,0.7699578213406528,2007,Central Coast,summer
dead_fuel_moisture_100hr,0.06730186,0.11246778896393606,2007,Central Coast,summer
max_relative_humidity,0.067809895,0.6998130438516361,2007,Central Coast,summer
specific_humidity,0.10129452,-0.7757723372248307,2007,Central Coast,summer
LAI,0.11260726,0.6382920949135639,2007,Central Coast,summer
slope_max,0.12758273,-0.07445971788067944,2007,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.15491834,0.755441523310016,2007,Central Coast,summer
dead_fuel_moisture_1000hr,0.17566021,-0.22251676523749586,2007,Central Coast,summer
min_air_temperature,0.18485732,0.8669598805060524,2007,Central Coast,summer
line_density_km_per_cell,0.23730196,0.7261908700372876,2007,Central Coast,summer
road_density_km_km2,0.66826266,0.5517974601981831,2007,Central Coast,summer
max_air_temperature,0.7330892,0.8721578079427761,2007,Central Coast,summer
wind_direction_category_S,0.033299413,0.9429479838088441,2007,Central Coast,winter
precipitation_amount,0.051612053,-0.8987008558342011,2007,Central Coast,winter
min_relative_humidity,0.067814074,-0.18368961098496958,2007,Central Coast,winter
dead_fuel_moisture_100hr,0.0956756,-0.19765477199101517,2007,Central Coast,winter
max_relative_humidity,0.10188992,0.7755552403900445,2007,Central Coast,winter
wind_speed,0.106110945,0.8250611469021104,2007,Central Coast,winter
slope_max,0.108334735,-0.05086602742207048,2007,Central Coast,winter
LAI,0.14172326,0.6626291835478678,2007,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.1428778,-0.14003066873463935,2007,Central Coast,winter
min_air_temperature,0.15051447,0.857901290169093,2007,Central Coast,winter
specific_humidity,0.16349828,-0.8427699165973266,2007,Central Coast,winter
dead_fuel_moisture_1000hr,0.19429839,-0.8088657242980152,2007,Central Coast,winter
line_density_km_per_cell,0.2747546,0.5309894878680608,2007,Central Coast,winter
max_air_temperature,0.39160094,0.9508375954463106,2007,Central Coast,winter
road_density_km_km2,0.6829101,0.5079691237876262,2007,Central Coast,winter
wind_direction_category_SW,0.048715174,0.9607668189211533,2007,North Interior,summer
precipitation_amount,0.049995262,-0.8156476635163654,2007,North Interior,summer
wind_speed,0.05343101,0.7715920054712353,2007,North Interior,summer
min_relative_humidity,0.05871453,0.5525828691169343,2007,North Interior,summer
dead_fuel_moisture_100hr,0.06647216,0.01852905650494241,2007,North Interior,summer
max_relative_humidity,0.069591835,0.751794934954884,2007,North Interior,summer
slope_max,0.092655964,-0.27339593853791627,2007,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.10336234,0.7076116023765777,2007,North Interior,summer
specific_humidity,0.11400551,-0.9069794046703993,2007,North Interior,summer
LAI,0.14158371,0.5934364667588828,2007,North Interior,summer
min_air_temperature,0.14543316,0.8916176855466097,2007,North Interior,summer
dead_fuel_moisture_1000hr,0.17868787,-0.0067154662584576925,2007,North Interior,summer
line_density_km_per_cell,0.19463225,0.8146993255703979,2007,North Interior,summer
max_air_temperature,0.5273696,0.94104322735022,2007,North Interior,summer
road_density_km_km2,0.6226229,0.78900303927505,2007,North Interior,summer
precipitation_amount,0.074042924,-0.1909356339436883,2007,North Interior,winter
SWE,0.074982315,-0.995355307075765,2007,North Interior,winter
wind_speed,0.08734874,0.9144856893508019,2007,North Interior,winter
min_relative_humidity,0.0924593,-0.8587732590187999,2007,North Interior,winter
dead_fuel_moisture_100hr,0.09946704,-0.2802028241861845,2007,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.102013916,0.3817611049400243,2007,North Interior,winter
max_relative_humidity,0.10323969,0.7013337530498893,2007,North Interior,winter
slope_max,0.10919205,0.5061351296507726,2007,North Interior,winter
specific_humidity,0.17679948,-0.6711974314139352,2007,North Interior,winter
LAI,0.18313041,0.8581854970715367,2007,North Interior,winter
line_density_km_per_cell,0.19847064,0.7077584945670816,2007,North Interior,winter
dead_fuel_moisture_1000hr,0.25725132,-0.8428244796369317,2007,North Interior,winter
min_air_temperature,0.3318204,0.7382545143087134,2007,North Interior,winter
max_air_temperature,0.5551503,0.9719176271931621,2007,North Interior,winter
road_density_km_km2,0.65976757,0.7458678883616833,2007,North Interior,winter
wind_direction_category_SW,0.04624228,0.9432274963328122,2007,Sierra Nevada,summer
wind_speed,0.054769672,0.7879993074516878,2007,Sierra Nevada,summer
min_relative_humidity,0.055338528,0.3712968251658812,2007,Sierra Nevada,summer
wind_direction_category_S,0.059553497,0.8235446757286256,2007,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.071564,-0.13432672264455828,2007,Sierra Nevada,summer
max_relative_humidity,0.09590302,0.6344167599021897,2007,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.10358885,0.7459793853984523,2007,Sierra Nevada,summer
specific_humidity,0.12097461,-0.8508003178208469,2007,Sierra Nevada,summer
slope_max,0.12943497,0.022796799236000195,2007,Sierra Nevada,summer
min_air_temperature,0.1467186,0.8786151145667528,2007,Sierra Nevada,summer
LAI,0.16364102,0.3240619271834758,2007,Sierra Nevada,summer
line_density_km_per_cell,0.19531125,0.7884899659430498,2007,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.20834723,0.27689402528666945,2007,Sierra Nevada,summer
max_air_temperature,0.53029865,0.9214389052391931,2007,Sierra Nevada,summer
road_density_km_km2,0.6569663,0.6999517342302757,2007,Sierra Nevada,summer
min_relative_humidity,0.07059497,-0.5162293466643394,2007,Sierra Nevada,winter
precipitation_amount,0.07232723,-0.8687339184200691,2007,Sierra Nevada,winter
SWE,0.07242496,-0.7149538980142479,2007,Sierra Nevada,winter
slope_max,0.10301313,-0.07792402475017612,2007,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.10546682,0.1011240744202328,2007,Sierra Nevada,winter
max_relative_humidity,0.12124788,0.684914477274052,2007,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.12365106,-0.034257223289650425,2007,Sierra Nevada,winter
wind_speed,0.13540275,0.8969766532514524,2007,Sierra Nevada,winter
line_density_km_per_cell,0.18655984,0.6813130081187038,2007,Sierra Nevada,winter
LAI,0.20779902,0.767640187988946,2007,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.22762853,-0.6149982779465458,2007,Sierra Nevada,winter
specific_humidity,0.22895265,-0.7169279759917345,2007,Sierra Nevada,winter
min_air_temperature,0.23275755,0.7498181299349892,2007,Sierra Nevada,winter
max_air_temperature,0.5029178,0.9551692086709129,2007,Sierra Nevada,winter
road_density_km_km2,0.6021413,0.696833025934493,2007,Sierra Nevada,winter
wind_direction_category_S,0.022824116,0.8147806676469849,2007,South Coast,summer
wind_speed,0.03466845,0.7019121244746326,2007,South Coast,summer
min_relative_humidity,0.068266645,0.09548820286727418,2007,South Coast,summer
dead_fuel_moisture_100hr,0.06993016,-0.21801908128704836,2007,South Coast,summer
max_relative_humidity,0.07495069,0.6046991020519129,2007,South Coast,summer
wind_direction_category_SW,0.10322068,0.8900906946099418,2007,South Coast,summer
specific_humidity,0.119500905,-0.8052850052274103,2007,South Coast,summer
slope_max,0.12517388,0.07854180351643189,2007,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.1279528,0.7792381311281642,2007,South Coast,summer
LAI,0.12988716,0.4709663293381798,2007,South Coast,summer
dead_fuel_moisture_1000hr,0.17492975,0.29557683472610363,2007,South Coast,summer
min_air_temperature,0.1842883,0.7836562253671624,2007,South Coast,summer
line_density_km_per_cell,0.28133476,0.590167021449913,2007,South Coast,summer
max_air_temperature,0.78533417,0.8412974754355098,2007,South Coast,summer
road_density_km_km2,0.86088055,0.5661596769920261,2007,South Coast,summer
SWE,0.034831155,-0.9458104979646058,2007,South Coast,winter
wind_direction_category_SW,0.04522997,0.9316821132911222,2007,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.10008399,-0.2822921550999871,2007,South Coast,winter
min_relative_humidity,0.101409666,-0.4200660574381809,2007,South Coast,winter
dead_fuel_moisture_100hr,0.11355042,-0.1798144154220453,2007,South Coast,winter
wind_speed,0.11996809,0.8579962045025514,2007,South Coast,winter
slope_max,0.13233237,0.03237216575914406,2007,South Coast,winter
min_air_temperature,0.1574207,0.6057363692228299,2007,South Coast,winter
max_relative_humidity,0.17898238,0.7847773328826841,2007,South Coast,winter
LAI,0.21474934,0.4997184067167964,2007,South Coast,winter
dead_fuel_moisture_1000hr,0.2381935,-0.14775710770101905,2007,South Coast,winter
line_density_km_per_cell,0.32998523,0.3514241521473048,2007,South Coast,winter
specific_humidity,0.33703288,-0.8793545561174894,2007,South Coast,winter
max_air_temperature,0.45834756,0.9668398732148132,2007,South Coast,winter
road_density_km_km2,0.84714293,0.5555342738033293,2007,South Coast,winter
SWE,0.02172443,,2008,North Coast,summer
precipitation_amount,0.027949933,-0.8090695077486575,2008,North Coast,summer
min_relative_humidity,0.06403174,-0.03291745263499595,2008,North Coast,summer
dead_fuel_moisture_100hr,0.0674355,0.5305469294033914,2008,North Coast,summer
min_air_temperature,0.07776136,0.6991135346093218,2008,North Coast,summer
max_relative_humidity,0.11448993,0.7705882983633444,2008,North Coast,summer
specific_humidity,0.11834729,-0.8596153456581519,2008,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.14057654,0.6950577054483594,2008,North Coast,summer
wind_speed,0.14245583,0.779597296290413,2008,North Coast,summer
dead_fuel_moisture_1000hr,0.1580582,-0.5943358225013485,2008,North Coast,summer
LAI,0.339074,0.43268481896188987,2008,North Coast,summer
slope_max,0.39559445,0.4567182487017129,2008,North Coast,summer
line_density_km_per_cell,0.44836605,0.17462199219735472,2008,North Coast,summer
max_air_temperature,0.5619668,0.8744123648059238,2008,North Coast,summer
road_density_km_km2,0.8451112,0.3814410660951945,2008,North Coast,summer
SWE,0.04481221,-0.6525610335953772,2008,North Coast,winter
min_air_temperature,0.089318365,0.3571004446553136,2008,North Coast,winter
max_relative_humidity,0.10059134,0.6603119820217966,2008,North Coast,winter
min_relative_humidity,0.104649596,-0.45469581993986474,2008,North Coast,winter
specific_humidity,0.112037174,-0.5487820970684805,2008,North Coast,winter
precipitation_amount,0.1239162,-0.6707963929837112,2008,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.1334985,-0.1119813642321339,2008,North Coast,winter
dead_fuel_moisture_100hr,0.15720306,-0.6043633464546183,2008,North Coast,winter
wind_speed,0.19220679,0.9097816623437968,2008,North Coast,winter
LAI,0.2899574,0.7707126014230831,2008,North Coast,winter
slope_max,0.31106853,0.422716431728798,2008,North Coast,winter
line_density_km_per_cell,0.37362152,0.2240701147942018,2008,North Coast,winter
dead_fuel_moisture_1000hr,0.49218777,-0.9236550483155819,2008,North Coast,winter
max_air_temperature,0.6506702,0.9447448068568614,2008,North Coast,winter
road_density_km_km2,0.7740338,0.42700399496960173,2008,North Coast,winter
wind_direction_category_SW,0.0348774,0.8238628889064389,2008,Central Coast,summer
wind_direction_category_S,0.03736708,0.9488739805335961,2008,Central Coast,summer
min_relative_humidity,0.06329994,0.29930563990043874,2008,Central Coast,summer
wind_speed,0.06593817,0.7537709342856321,2008,Central Coast,summer
dead_fuel_moisture_100hr,0.06640804,-0.16723090740467447,2008,Central Coast,summer
max_relative_humidity,0.08081394,0.7134074647245991,2008,Central Coast,summer
specific_humidity,0.10951483,-0.835472885987218,2008,Central Coast,summer
slope_max,0.13427362,-0.11575300617182044,2008,Central Coast,summer
LAI,0.14070709,0.6706758064020701,2008,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.16567908,0.7736624310851086,2008,Central Coast,summer
dead_fuel_moisture_1000hr,0.17004652,0.0007876193770454972,2008,Central Coast,summer
min_air_temperature,0.17571719,0.7795011016187101,2008,Central Coast,summer
line_density_km_per_cell,0.24828346,0.6950810821744069,2008,Central Coast,summer
road_density_km_km2,0.73553425,0.707727634020545,2008,Central Coast,summer
max_air_temperature,0.79228866,0.8893935887316763,2008,Central Coast,summer
SWE,0.03209343,,2008,Central Coast,winter
max_relative_humidity,0.068407655,0.6068252052758094,2008,Central Coast,winter
precipitation_amount,0.07645506,-0.8645297653731541,2008,Central Coast,winter
min_relative_humidity,0.08520973,-0.5239090606602316,2008,Central Coast,winter
dead_fuel_moisture_100hr,0.10236749,-0.5062053074511893,2008,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.10465754,-0.011655678794476208,2008,Central Coast,winter
wind_speed,0.10544504,0.8124460023492552,2008,Central Coast,winter
slope_max,0.11460291,-0.41261445271671987,2008,Central Coast,winter
min_air_temperature,0.11675284,0.5162793834780979,2008,Central Coast,winter
specific_humidity,0.13438994,-0.656146692932277,2008,Central Coast,winter
LAI,0.14650178,0.6530599584917095,2008,Central Coast,winter
dead_fuel_moisture_1000hr,0.20573653,-0.843534526407395,2008,Central Coast,winter
line_density_km_per_cell,0.24776423,0.4837210622583518,2008,Central Coast,winter
max_air_temperature,0.5195326,0.9673641940682642,2008,Central Coast,winter
road_density_km_km2,0.7036731,0.6329386157132231,2008,Central Coast,winter
wind_direction_category_S,0.04170646,0.9601312700808041,2008,North Interior,summer
dead_fuel_moisture_100hr,0.042990554,0.15148314586314096,2008,North Interior,summer
precipitation_amount,0.04672584,-0.9237859435321194,2008,North Interior,summer
wind_speed,0.064284265,0.8244851439011335,2008,North Interior,summer
min_relative_humidity,0.071223386,0.6210594933852431,2008,North Interior,summer
max_relative_humidity,0.07149695,0.6864659587449071,2008,North Interior,summer
specific_humidity,0.09495914,-0.8371561054963076,2008,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.10966874,0.7403816438354263,2008,North Interior,summer
slope_max,0.13931045,0.4780226664971798,2008,North Interior,summer
min_air_temperature,0.14022627,0.8772986469281885,2008,North Interior,summer
dead_fuel_moisture_1000hr,0.16412044,-0.15597173920814286,2008,North Interior,summer
LAI,0.17566139,0.5112388043680699,2008,North Interior,summer
line_density_km_per_cell,0.20351219,0.8400535507397956,2008,North Interior,summer
max_air_temperature,0.50852174,0.9329745562068082,2008,North Interior,summer
road_density_km_km2,0.6118494,0.7706582915983432,2008,North Interior,summer
SWE,0.058909353,-0.9780580634352453,2008,North Interior,winter
max_relative_humidity,0.08517736,0.3663036408909858,2008,North Interior,winter
precipitation_amount,0.09295086,-0.6559209763880458,2008,North Interior,winter
min_relative_humidity,0.09502012,-0.7303519199843677,2008,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.112684675,0.3360412725502274,2008,North Interior,winter
specific_humidity,0.11354274,-0.23442780072414227,2008,North Interior,winter
dead_fuel_moisture_100hr,0.11618506,-0.6548155932776979,2008,North Interior,winter
wind_speed,0.12567826,0.9205296505390554,2008,North Interior,winter
slope_max,0.14732163,0.23968766904945274,2008,North Interior,winter
LAI,0.18053609,0.8050745502465554,2008,North Interior,winter
min_air_temperature,0.19495864,0.5411490431193325,2008,North Interior,winter
line_density_km_per_cell,0.20867409,0.6390297252035867,2008,North Interior,winter
dead_fuel_moisture_1000hr,0.28532305,-0.9122046590229421,2008,North Interior,winter
road_density_km_km2,0.7736698,0.8779552913869905,2008,North Interior,winter
max_air_temperature,0.80346936,0.9724044414415991,2008,North Interior,winter
wind_direction_category_SW,0.0455686,0.8718345710119133,2008,Sierra Nevada,summer
wind_direction_category_S,0.05172764,0.9189337487151141,2008,Sierra Nevada,summer
min_relative_humidity,0.05932338,0.4318519111691025,2008,Sierra Nevada,summer
wind_speed,0.070831455,0.8123980064459295,2008,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.078068055,-0.26709596112024414,2008,Sierra Nevada,summer
max_relative_humidity,0.096942924,0.5076716212934104,2008,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.10656205,0.7286029173058796,2008,Sierra Nevada,summer
specific_humidity,0.117451794,-0.840367657386546,2008,Sierra Nevada,summer
slope_max,0.13219953,0.1494332499607349,2008,Sierra Nevada,summer
min_air_temperature,0.14313123,0.8781900391312243,2008,Sierra Nevada,summer
LAI,0.18565483,0.379034698920806,2008,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.18896027,0.35116939332763525,2008,Sierra Nevada,summer
line_density_km_per_cell,0.216677,0.713470197595062,2008,Sierra Nevada,summer
max_air_temperature,0.51507527,0.9399660818445669,2008,Sierra Nevada,summer
road_density_km_km2,0.6769402,0.7858927630063454,2008,Sierra Nevada,summer
SWE,0.053036846,-0.5747578881734848,2008,Sierra Nevada,winter
precipitation_amount,0.06024999,-0.8917675267966014,2008,Sierra Nevada,winter
