feature,year,relative_importance
specific_humidity,2018,1.5245353900670198
surface_downwelling_shortwave_flux_in_air,2018,2.1601492637397173
wind_speed,2018,1.5069491405369206
SWE,2018,4.072838912835047
LAI,2018,3.2925675207503873
slope_max,2018,3.5326943575979173
road_density_km_km2,2018,12.136393788375132
line_density_km_per_cell,2018,3.804413073914961
wind_direction_category_N,2018,1.4170621313296918
wind_direction_category_NE,2018,1.2221735688292326
wind_direction_category_E,2018,1.691595962332037
wind_direction_category_SE,2018,1.1127892592452726
wind_direction_category_S,2018,1.2425903161849894
wind_direction_category_SW,2018,1.7059917042840982
wind_direction_category_W,2018,1.2516821948161776
wind_direction_category_NW,2018,1.486257710056231
veg_group_Barren,2018,3.294950911475026
veg_group_Chaparral,2018,2.708361446068448
veg_group_Conifer Alpine,2018,4.05344553165828
veg_group_Conifer Forest,2018,2.992180164311926
veg_group_Desert,2018,3.9546711621175565
veg_group_Grassland,2018,4.70059321915622
veg_group_Oak Woodland,2018,2.0384591058907353
veg_group_Shrub,2018,9.933834424042438
veg_group_Wetland,2018,1.7331398482518279
dead_fuel_moisture_1000hr,2019,3.370776767974693
dead_fuel_moisture_100hr,2019,2.3268539572117617
max_air_temperature,2019,10.60737525423527
max_relative_humidity,2019,1.8097036764114844
min_air_temperature,2019,2.319970102501193
min_relative_humidity,2019,1.5958429822019102
precipitation_amount,2019,1.3294153741203991
specific_humidity,2019,1.6152445202014214
surface_downwelling_shortwave_flux_in_air,2019,2.310044178775149
wind_speed,2019,1.5152245237153474
SWE,2019,4.012470399586563
LAI,2019,3.2800971235460783
slope_max,2019,4.007979403648985
road_density_km_km2,2019,13.923422122740721
line_density_km_per_cell,2019,3.860175791119317
wind_direction_category_N,2019,1.1599360519684112
wind_direction_category_NE,2019,1.4075257952743654
wind_direction_category_E,2019,1.2657183640394787
wind_direction_category_SE,2019,1.390925806357035
wind_direction_category_S,2019,1.2866936863912528
wind_direction_category_SW,2019,1.5781739620317665
wind_direction_category_W,2019,1.653274617400735
wind_direction_category_NW,2019,1.726888477266554
veg_group_Barren,2019,1.697096550740235
veg_group_Chaparral,2019,2.6519439898690633
veg_group_Conifer Alpine,2019,3.0967943174813795
veg_group_Conifer Forest,2019,4.122792827863275
veg_group_Desert,2019,2.691524037201898
veg_group_Grassland,2019,5.003005770226247
veg_group_Oak Woodland,2019,2.257830543678474
veg_group_Shrub,2019,8.11729319440543
veg_group_Wetland,2019,1.0079858298141047
dead_fuel_moisture_1000hr,2020,3.187008824967087
dead_fuel_moisture_100hr,2020,1.6726987409775818
max_air_temperature,2020,8.571583552051951
max_relative_humidity,2020,1.6926531421152726
min_air_temperature,2020,2.0815866188104994
min_relative_humidity,2020,1.5939522098451522
precipitation_amount,2020,1.2902226235784005
specific_humidity,2020,1.7192708333315103
surface_downwelling_shortwave_flux_in_air,2020,2.242085453777224
wind_speed,2020,1.4378185240941286
SWE,2020,3.7577143114973866
