feature,mean_abs_shap,corr,year,area
specific_humidity,0.13135433,-0.7182281694814303,2002,North Interior
LAI,0.18568349,0.8505818963129687,2002,North Interior
line_density_km_per_cell,0.19726765,0.7220266049299933,2002,North Interior
dead_fuel_moisture_1000hr,0.2573023,-0.8510136965150721,2002,North Interior
road_density_km_km2,0.55751663,0.746965081375762,2002,North Interior
max_air_temperature,0.5649253,0.9619195631734057,2002,North Interior
precipitation_amount,0.03799757,-0.8679467726036841,2002,Sierra Nevada
dead_fuel_moisture_100hr,0.06033602,-0.3277240282828405,2002,Sierra Nevada
wind_speed,0.0611891,0.8031277883246735,2002,Sierra Nevada
min_relative_humidity,0.068535,-0.3657453812532997,2002,Sierra Nevada
min_air_temperature,0.06861146,0.6118511446495886,2002,Sierra Nevada
veg_group_Grassland,0.07327733,-0.9508943195350719,2002,Sierra Nevada
max_relative_humidity,0.07830493,0.6895257001051048,2002,Sierra Nevada
surface_downwelling_shortwave_flux_in_air,0.0931854,0.6315659832909156,2002,Sierra Nevada
specific_humidity,0.12883419,-0.7692620285350741,2002,Sierra Nevada
slope_max,0.13089593,0.2837360193912648,2002,Sierra Nevada
LAI,0.17391837,0.8340089604017794,2002,Sierra Nevada
line_density_km_per_cell,0.19356401,0.6803645362165486,2002,Sierra Nevada
dead_fuel_moisture_1000hr,0.26105988,-0.7331947653757382,2002,Sierra Nevada
max_air_temperature,0.4455857,0.9533980437696021,2002,Sierra Nevada
road_density_km_km2,0.6023309,0.6989228554367851,2002,Sierra Nevada
veg_group_Grassland,0.0572339,-0.6040094556367447,2002,South Coast
min_air_temperature,0.06373857,0.631486675439848,2002,South Coast
wind_speed,0.06450153,0.8058889741071555,2002,South Coast
veg_group_Chaparral,0.07774356,0.7702501791588919,2002,South Coast
wind_direction_category_SW,0.078693055,0.904163432929815,2002,South Coast
surface_downwelling_shortwave_flux_in_air,0.113689676,0.5724870818819675,2002,South Coast
min_relative_humidity,0.11884666,-0.5110102221724196,2002,South Coast
max_relative_humidity,0.11987455,0.809788546182432,2002,South Coast
specific_humidity,0.1247007,-0.7428136989407048,2002,South Coast
slope_max,0.1526426,-0.2193528406969463,2002,South Coast
dead_fuel_moisture_1000hr,0.20398892,-0.2906189743636305,2002,South Coast
LAI,0.24369371,0.5971448615188928,2002,South Coast
line_density_km_per_cell,0.2751824,0.5242104956914061,2002,South Coast
max_air_temperature,0.5791208,0.9524138048994701,2002,South Coast
road_density_km_km2,0.72345835,0.5819017738235133,2002,South Coast
veg_group_Conifer Forest,0.044241857,-0.6519130095147406,2003,All
min_relative_humidity,0.060467593,-0.37246980637701577,2003,All
dead_fuel_moisture_100hr,0.065692015,-0.3999119936184534,2003,All
veg_group_Grassland,0.068583466,-0.745194918378859,2003,All
wind_speed,0.070206195,0.7826666744821872,2003,All
max_relative_humidity,0.07194676,0.6895035459861641,2003,All
min_air_temperature,0.09059123,0.7465604624222864,2003,All
specific_humidity,0.11801949,-0.7605737440177428,2003,All
surface_downwelling_shortwave_flux_in_air,0.1367071,0.6940460897542634,2003,All
LAI,0.1473662,0.7849427257423333,2003,All
slope_max,0.1798488,0.009867152228232166,2003,All
dead_fuel_moisture_1000hr,0.19405252,-0.7872207968677009,2003,All
line_density_km_per_cell,0.26115668,0.4966063329328484,2003,All
max_air_temperature,0.60819244,0.9295140098771334,2003,All
road_density_km_km2,0.6713488,0.5756287192056578,2003,All
veg_group_Conifer Alpine,0.05817119,0.8238579885930977,2003,North Coast
min_air_temperature,0.058992345,0.5566025259629629,2003,North Coast
veg_group_Shrub,0.06052175,0.8525292740847703,2003,North Coast
dead_fuel_moisture_100hr,0.061667673,-0.409992913122496,2003,North Coast
min_relative_humidity,0.06580994,-0.4439286257876181,2003,North Coast
max_relative_humidity,0.10402762,0.7690861116042728,2003,North Coast
wind_speed,0.11221299,0.7537347637193179,2003,North Coast
specific_humidity,0.12059585,-0.7638278057337949,2003,North Coast
surface_downwelling_shortwave_flux_in_air,0.14584981,0.6844400952235972,2003,North Coast
dead_fuel_moisture_1000hr,0.2174522,-0.8873652429079049,2003,North Coast
LAI,0.21974275,0.6449724707224339,2003,North Coast
slope_max,0.31980464,0.32909045932566894,2003,North Coast
line_density_km_per_cell,0.3750733,0.21176538716453241,2003,North Coast
max_air_temperature,0.5777768,0.9042837054352136,2003,North Coast
road_density_km_km2,0.7324271,0.5886490714223273,2003,North Coast
veg_group_Grassland,0.04993601,-0.914284753228659,2003,Central Coast
veg_group_Conifer Forest,0.051242195,-0.6845708230174026,2003,Central Coast
wind_speed,0.054998748,0.7134285097723315,2003,Central Coast
min_relative_humidity,0.05743724,-0.3854237041586088,2003,Central Coast
dead_fuel_moisture_100hr,0.059711926,-0.43945264030337344,2003,Central Coast
max_relative_humidity,0.06320017,0.6684665402369951,2003,Central Coast
specific_humidity,0.08762355,-0.6977838326425696,2003,Central Coast
min_air_temperature,0.10329248,0.7452685919013099,2003,Central Coast
LAI,0.1372988,0.6890063162589529,2003,Central Coast
slope_max,0.16455124,-0.37655402585872766,2003,Central Coast
surface_downwelling_shortwave_flux_in_air,0.16570768,0.7065356867646143,2003,Central Coast
dead_fuel_moisture_1000hr,0.17405163,-0.7800496365893407,2003,Central Coast
line_density_km_per_cell,0.22992346,0.695093720093704,2003,Central Coast
road_density_km_km2,0.6134977,0.550976688479719,2003,Central Coast
max_air_temperature,0.65342784,0.9074881182990562,2003,Central Coast
min_relative_humidity,0.04877328,0.05160162497123405,2003,North Interior
max_relative_humidity,0.050788075,0.5612988505327319,2003,North Interior
veg_group_Conifer Forest,0.05784231,-0.748465533170253,2003,North Interior
wind_speed,0.05817027,0.866349526887758,2003,North Interior
dead_fuel_moisture_100hr,0.07039189,-0.3718075163039902,2003,North Interior
surface_downwelling_shortwave_flux_in_air,0.10411712,0.6746216796647847,2003,North Interior
min_air_temperature,0.10947182,0.7759134105858965,2003,North Interior
veg_group_Grassland,0.11421391,-0.9427646461038657,2003,North Interior
slope_max,0.118392974,-0.10384074404464674,2003,North Interior
LAI,0.13310908,0.8446908337612113,2003,North Interior
specific_humidity,0.13365665,-0.843733677625684,2003,North Interior
line_density_km_per_cell,0.18564036,0.7868874132064337,2003,North Interior
dead_fuel_moisture_1000hr,0.20022555,-0.7972135130657588,2003,North Interior
max_air_temperature,0.4701221,0.9480480191281728,2003,North Interior
road_density_km_km2,0.55982774,0.7298816320202166,2003,North Interior
precipitation_amount,0.055841684,-0.7568230352058058,2003,Sierra Nevada
max_relative_humidity,0.060236603,0.5153268629473728,2003,Sierra Nevada
min_relative_humidity,0.06039838,-0.20317074479852093,2003,Sierra Nevada
wind_speed,0.07631827,0.8238469310108678,2003,Sierra Nevada
dead_fuel_moisture_100hr,0.08286541,-0.2567244196619051,2003,Sierra Nevada
min_air_temperature,0.08432897,0.7230032804003249,2003,Sierra Nevada
veg_group_Grassland,0.08975839,-0.9402614930906863,2003,Sierra Nevada
surface_downwelling_shortwave_flux_in_air,0.117403276,0.7105755506787611,2003,Sierra Nevada
slope_max,0.12641963,0.1125325195079933,2003,Sierra Nevada
LAI,0.13515352,0.8045904589744939,2003,Sierra Nevada
specific_humidity,0.14947101,-0.7963869448308925,2003,Sierra Nevada
line_density_km_per_cell,0.20352232,0.7277818924541282,2003,Sierra Nevada
dead_fuel_moisture_1000hr,0.22553894,-0.7497109141856755,2003,Sierra Nevada
max_air_temperature,0.5347374,0.9575960406774103,2003,Sierra Nevada
road_density_km_km2,0.5910001,0.7050613217075835,2003,Sierra Nevada
wind_speed,0.059287272,0.8267655231403351,2003,South Coast
dead_fuel_moisture_100hr,0.061789066,-0.30673772486998624,2003,South Coast
min_relative_humidity,0.06379597,-0.4298173033217245,2003,South Coast
max_relative_humidity,0.07612503,0.6996418386976953,2003,South Coast
wind_direction_category_SW,0.07864124,0.9083308785161561,2003,South Coast
veg_group_Grassland,0.079345725,-0.46717141146231245,2003,South Coast
min_air_temperature,0.096066505,0.7231732898127228,2003,South Coast
surface_downwelling_shortwave_flux_in_air,0.11092857,0.7145124429767787,2003,South Coast
LAI,0.12250622,0.45055866466761496,2003,South Coast
specific_humidity,0.13076207,-0.765964920697784,2003,South Coast
slope_max,0.15893921,-0.13304499372490952,2003,South Coast
dead_fuel_moisture_1000hr,0.17811234,-0.6015507237196434,2003,South Coast
line_density_km_per_cell,0.29005873,0.580627199278017,2003,South Coast
max_air_temperature,0.6583775,0.9470168099086037,2003,South Coast
road_density_km_km2,0.80669,0.5813652609595205,2003,South Coast
veg_group_Shrub,0.043083213,0.6791449773669475,2004,All
veg_group_Grassland,0.064319625,-0.7854895391800792,2004,All
wind_speed,0.0675929,0.7416028507822942,2004,All
min_relative_humidity,0.0802277,-0.6094507833433805,2004,All
dead_fuel_moisture_100hr,0.08107423,0.15471533555089628,2004,All
max_relative_humidity,0.08418298,0.676285346053911,2004,All
min_air_temperature,0.091425255,0.8081458980664866,2004,All
specific_humidity,0.09660129,-0.7501829678024448,2004,All
surface_downwelling_shortwave_flux_in_air,0.12866205,0.7250248006497014,2004,All
LAI,0.14663607,0.762418713175016,2004,All
slope_max,0.17075633,0.02569112872027303,2004,All
dead_fuel_moisture_1000hr,0.20223424,-0.8180687531760452,2004,All
line_density_km_per_cell,0.25010592,0.5332922975076702,2004,All
max_air_temperature,0.5621141,0.9247337829195844,2004,All
road_density_km_km2,0.65799606,0.57142286421826,2004,All
veg_group_Conifer Alpine,0.06233997,0.7537995216029775,2004,North Coast
min_air_temperature,0.0679202,0.6423057139553803,2004,North Coast
veg_group_Shrub,0.07020519,0.8016279505440407,2004,North Coast
dead_fuel_moisture_100hr,0.08877768,0.061633593768770305,2004,North Coast
specific_humidity,0.094095774,-0.7191968573789044,2004,North Coast
min_relative_humidity,0.09448403,-0.6556349213840443,2004,North Coast
wind_speed,0.114323005,0.7667011916441168,2004,North Coast
max_relative_humidity,0.12123758,0.759728028066372,2004,North Coast
surface_downwelling_shortwave_flux_in_air,0.14164856,0.7185802795973374,2004,North Coast
LAI,0.2058432,0.6854433372557566,2004,North Coast
dead_fuel_moisture_1000hr,0.23363061,-0.9088583652376494,2004,North Coast
line_density_km_per_cell,0.33513123,0.2617507781890806,2004,North Coast
slope_max,0.34529024,0.32673619130158565,2004,North Coast
max_air_temperature,0.56437296,0.8870873814239996,2004,North Coast
road_density_km_km2,0.7373829,0.5248058987280391,2004,North Coast
veg_group_Shrub,0.04377265,0.6201613688794159,2004,Central Coast
veg_group_Grassland,0.053319227,-0.8990110285256376,2004,Central Coast
wind_speed,0.056868926,0.6628239759022524,2004,Central Coast
max_relative_humidity,0.06999973,0.6088143622121197,2004,Central Coast
specific_humidity,0.0727988,-0.7528059564277574,2004,Central Coast
min_relative_humidity,0.07402978,-0.561227967330726,2004,Central Coast
dead_fuel_moisture_100hr,0.078757934,0.14347354588169417,2004,Central Coast
min_air_temperature,0.09536809,0.827609774395245,2004,Central Coast
LAI,0.13262951,0.6386107491936038,2004,Central Coast
slope_max,0.1415812,-0.3484555095367969,2004,Central Coast
surface_downwelling_shortwave_flux_in_air,0.1459116,0.7619453681680444,2004,Central Coast
dead_fuel_moisture_1000hr,0.18541807,-0.8061089574864938,2004,Central Coast
line_density_km_per_cell,0.22713102,0.7063214305868375,2004,Central Coast
road_density_km_km2,0.5844243,0.5115422249221613,2004,Central Coast
max_air_temperature,0.61291206,0.9156511925635765,2004,Central Coast
precipitation_amount,0.050966088,-0.8800484656742503,2004,North Interior
max_relative_humidity,0.060495142,0.5866851271542349,2004,North Interior
wind_speed,0.06400163,0.8566692292032865,2004,North Interior
min_relative_humidity,0.07135291,-0.6416609238552093,2004,North Interior
dead_fuel_moisture_100hr,0.08241117,-0.10459908023416233,2004,North Interior
veg_group_Grassland,0.092495166,-0.9713589458517194,2004,North Interior
specific_humidity,0.101673305,-0.6269646391945307,2004,North Interior
slope_max,0.106172614,-0.17389618210408025,2004,North Interior
surface_downwelling_shortwave_flux_in_air,0.11651217,0.7531938748618314,2004,North Interior
min_air_temperature,0.11869068,0.8321148876846828,2004,North Interior
LAI,0.14215024,0.791753113909144,2004,North Interior
line_density_km_per_cell,0.17687042,0.6876925450254999,2004,North Interior
dead_fuel_moisture_1000hr,0.20022202,-0.8953784730034564,2004,North Interior
max_air_temperature,0.47055694,0.9590163557934509,2004,North Interior
road_density_km_km2,0.60337913,0.784450985464477,2004,North Interior
precipitation_amount,0.044505216,-0.8528623196182192,2004,Sierra Nevada
wind_speed,0.06461146,0.7650799724630648,2004,Sierra Nevada
min_relative_humidity,0.07212797,-0.5162835176292523,2004,Sierra Nevada
max_relative_humidity,0.076494,0.4986743955513231,2004,Sierra Nevada
dead_fuel_moisture_100hr,0.08039087,0.16953989908253564,2004,Sierra Nevada
veg_group_Grassland,0.08158306,-0.9505207113830423,2004,Sierra Nevada
min_air_temperature,0.09675008,0.7764917662797954,2004,Sierra Nevada
surface_downwelling_shortwave_flux_in_air,0.10004533,0.7344684042938197,2004,Sierra Nevada
specific_humidity,0.10810164,-0.6626635250457051,2004,Sierra Nevada
slope_max,0.12759632,0.19372347553774316,2004,Sierra Nevada
LAI,0.14059593,0.7654379580805074,2004,Sierra Nevada
line_density_km_per_cell,0.18650723,0.7504620558823618,2004,Sierra Nevada
dead_fuel_moisture_1000hr,0.22377701,-0.7351236618570441,2004,Sierra Nevada
max_air_temperature,0.43022358,0.9446994529298652,2004,Sierra Nevada
road_density_km_km2,0.59159833,0.6956404551020559,2004,Sierra Nevada
veg_group_Chaparral,0.057705604,0.626115484429114,2004,South Coast
veg_group_Grassland,0.06941376,-0.49312438122291763,2004,South Coast
dead_fuel_moisture_100hr,0.079542525,0.32662869278745527,2004,South Coast
wind_direction_category_SW,0.082827106,0.9035762235829795,2004,South Coast
min_relative_humidity,0.09106505,-0.6342215746411768,2004,South Coast
min_air_temperature,0.091925725,0.8032222782754932,2004,South Coast
max_relative_humidity,0.09418785,0.7187955290993626,2004,South Coast
surface_downwelling_shortwave_flux_in_air,0.11711632,0.6609911460689627,2004,South Coast
LAI,0.13142624,0.4083797873057357,2004,South Coast
specific_humidity,0.13228507,-0.7912005375976393,2004,South Coast
slope_max,0.14064126,-0.32181206355706155,2004,South Coast
dead_fuel_moisture_1000hr,0.18585265,-0.6179146088671797,2004,South Coast
line_density_km_per_cell,0.3080569,0.5637236731403136,2004,South Coast
max_air_temperature,0.6225911,0.944586348578906,2004,South Coast
road_density_km_km2,0.8198895,0.6347437467204089,2004,South Coast
wind_direction_category_SW,0.049911402,0.8196370366761523,2005,All
veg_group_Grassland,0.064224206,-0.7975323601090367,2005,All
wind_speed,0.06754211,0.7877079110906587,2005,All
min_relative_humidity,0.07314683,-0.4874766717970382,2005,All
max_relative_humidity,0.07412654,0.6365385573825454,2005,All
dead_fuel_moisture_100hr,0.07713006,-0.30187208415912664,2005,All
min_air_temperature,0.106018096,0.7491610619550535,2005,All
surface_downwelling_shortwave_flux_in_air,0.114479035,0.6011942703003923,2005,All
specific_humidity,0.12542598,-0.7995252831012569,2005,All
LAI,0.14778948,0.7843382990970046,2005,All
slope_max,0.17786236,0.1425928206771583,2005,All
dead_fuel_moisture_1000hr,0.22442517,-0.8328820850096692,2005,All
line_density_km_per_cell,0.24374944,0.30226741696449216,2005,All
max_air_temperature,0.5836645,0.9220200156775629,2005,All
road_density_km_km2,0.6492746,0.404170628560515,2005,All
veg_group_Shrub,0.04860839,0.7051248492465338,2005,North Coast
veg_group_Grassland,0.050128877,-0.9454463179508027,2005,North Coast
min_relative_humidity,0.077320285,-0.40936526296565123,2005,North Coast
min_air_temperature,0.079689816,0.20468804606974172,2005,North Coast
dead_fuel_moisture_100hr,0.08644985,-0.1383342052067755,2005,North Coast
max_relative_humidity,0.095594965,0.7326297380528153,2005,North Coast
wind_speed,0.105417326,0.7837929019952196,2005,North Coast
surface_downwelling_shortwave_flux_in_air,0.10578235,0.5175248742737493,2005,North Coast
specific_humidity,0.111965016,-0.7963005764001602,2005,North Coast
LAI,0.25300854,0.8012052639582034,2005,North Coast
dead_fuel_moisture_1000hr,0.28602937,-0.8958064165884162,2005,North Coast
line_density_km_per_cell,0.36940283,0.21259292761054968,2005,North Coast
slope_max,0.39569768,0.4068646272024296,2005,North Coast
max_air_temperature,0.59984094,0.8903388381726792,2005,North Coast
road_density_km_km2,0.7592677,0.48905381368163175,2005,North Coast
veg_group_Conifer Forest,0.04199046,-0.6651696164425441,2005,Central Coast
veg_group_Grassland,0.046958737,-0.838160697920687,2005,Central Coast
wind_speed,0.060017116,0.7690507754108011,2005,Central Coast
max_relative_humidity,0.06488659,0.6513686378390724,2005,Central Coast
min_relative_humidity,0.068368085,-0.4650996969542555,2005,Central Coast
dead_fuel_moisture_100hr,0.06998216,-0.24180369147201086,2005,Central Coast
min_air_temperature,0.11748753,0.7818308481717687,2005,Central Coast
specific_humidity,0.120986365,-0.7889044723016602,2005,Central Coast
LAI,0.12712587,0.6643107572856657,2005,Central Coast
surface_downwelling_shortwave_flux_in_air,0.13018574,0.6955633443585112,2005,Central Coast
slope_max,0.15184265,-0.06402981092081848,2005,Central Coast
dead_fuel_moisture_1000hr,0.21870942,-0.832334001070191,2005,Central Coast
line_density_km_per_cell,0.22115535,0.3887323031152648,2005,Central Coast
road_density_km_km2,0.5824086,0.32792098405767234,2005,Central Coast
max_air_temperature,0.6091711,0.9247359249835841,2005,Central Coast
precipitation_amount,0.053003464,-0.8684086857005798,2005,North Interior
max_relative_humidity,0.0577638,0.6293647241642775,2005,North Interior
min_relative_humidity,0.06958947,-0.5491318318014563,2005,North Interior
wind_speed,0.07880242,0.8687357093507424,2005,North Interior
dead_fuel_moisture_100hr,0.084776,-0.4706317578856311,2005,North Interior
surface_downwelling_shortwave_flux_in_air,0.104256965,0.46047029722362703,2005,North Interior
veg_group_Grassland,0.11027401,-0.9765934637100094,2005,North Interior
specific_humidity,0.11416697,-0.7973493264079694,2005,North Interior
slope_max,0.12157318,0.16478029091099664,2005,North Interior
min_air_temperature,0.12451793,0.7844300821765037,2005,North Interior
LAI,0.14783019,0.8140903236512543,2005,North Interior
line_density_km_per_cell,0.18503338,0.8618657796493342,2005,North Interior
dead_fuel_moisture_1000hr,0.27844003,-0.8409153139952721,2005,North Interior
max_air_temperature,0.5103623,0.9698782958957196,2005,North Interior
