feature,mean_abs_shap,corr,year,area,season
precipitation_amount,0.1049047,-0.4161246397476713,2001,North Coast,summer
line_density_km_per_cell,0.106888056,0.7726927072190811,2001,North Coast,summer
dead_fuel_moisture_100hr,0.10788985,-0.8472098257966182,2001,North Coast,summer
dead_fuel_moisture_1000hr,0.11355377,-0.6970209631020758,2001,North Coast,summer
LAI,0.118659474,0.6882257071945675,2001,North Coast,summer
slope_max,0.17499354,0.8385434002339008,2001,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.23234086,0.6047031603098195,2001,North Coast,summer
max_air_temperature,0.40176484,0.8777045371474155,2001,North Coast,summer
wind_direction_category_E,0.4125854,-0.7733340450275468,2001,North Coast,summer
road_density_km_km2,0.41784817,0.5655036926759113,2001,North Coast,summer
wind_direction_category_SE,0.5212175,-0.9443813654634665,2001,North Coast,summer
wind_direction_category_NE,0.7169404,-0.9694821009688402,2001,North Coast,summer
wind_direction_category_S,1.4450876,-0.9710252373112672,2001,North Coast,summer
wind_direction_category_W,1.5809126,-0.9808430656151054,2001,North Coast,summer
wind_direction_category_SW,1.6500168,-0.9730976045355714,2001,North Coast,summer
wind_direction_category_N,2.620038,-0.9915821939456898,2001,North Coast,summer
wind_direction_category_NW,2.7527924,-0.9940803330342435,2001,North Coast,summer
veg_group_Chaparral,0.019727016,0.4449579311924184,2001,North Coast,winter
veg_group_Conifer Forest,0.021915479,0.9065076560448161,2001,North Coast,winter
specific_humidity,0.028490582,-0.3086869740023647,2001,North Coast,winter
wind_speed,0.031375464,0.12521169531989923,2001,North Coast,winter
max_relative_humidity,0.044902556,-0.5302647210999814,2001,North Coast,winter
veg_group_Conifer Alpine,0.06495089,-0.8310575311563605,2001,North Coast,winter
min_relative_humidity,0.09771603,-0.6982869449114868,2001,North Coast,winter
line_density_km_per_cell,0.11803294,0.6917521475369237,2001,North Coast,winter
precipitation_amount,0.124790564,0.33063144299289887,2001,North Coast,winter
dead_fuel_moisture_100hr,0.13294339,-0.7791717404277925,2001,North Coast,winter
min_air_temperature,0.15275644,-0.7962408102564361,2001,North Coast,winter
slope_max,0.20571564,0.8309516888499442,2001,North Coast,winter
LAI,0.22951762,0.8132125099276324,2001,North Coast,winter
max_air_temperature,0.24718519,0.898404481905458,2001,North Coast,winter
dead_fuel_moisture_1000hr,0.29072282,-0.9322800520173562,2001,North Coast,winter
road_density_km_km2,0.33994463,0.40802892013710024,2001,North Coast,winter
wind_direction_category_E,0.5468031,-0.9826828477877184,2001,North Coast,winter
wind_direction_category_SE,0.61957914,-0.9879502222969152,2001,North Coast,winter
wind_direction_category_NE,0.6486708,-0.9858573459677169,2001,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.68139786,-0.17631925179655356,2001,North Coast,winter
wind_direction_category_S,0.9794884,-0.9702259250024239,2001,North Coast,winter
wind_direction_category_SW,1.2267377,-0.9367111105473341,2001,North Coast,winter
wind_direction_category_W,1.3471133,-0.979142131079366,2001,North Coast,winter
wind_direction_category_N,1.4340578,-0.9935794200092872,2001,North Coast,winter
wind_direction_category_NW,1.4824239,-0.9878633474819843,2001,North Coast,winter
veg_group_Chaparral,0.0175758,0.6563121888019599,2001,North Coast,all
veg_group_Conifer Forest,0.030613717,0.7003051839360314,2001,North Coast,all
wind_speed,0.039194446,0.42272619287158425,2001,North Coast,all
max_relative_humidity,0.04300095,-0.06943133350044967,2001,North Coast,all
specific_humidity,0.04469857,0.2862540670708573,2001,North Coast,all
veg_group_Conifer Alpine,0.04995169,-0.5970042822879924,2001,North Coast,all
min_relative_humidity,0.07111195,-0.5606406080993899,2001,North Coast,all
min_air_temperature,0.09590869,-0.8610162438313766,2001,North Coast,all
precipitation_amount,0.09992612,0.11766619196381874,2001,North Coast,all
line_density_km_per_cell,0.1087541,0.7606435027749632,2001,North Coast,all
dead_fuel_moisture_100hr,0.11077344,-0.8267080414465635,2001,North Coast,all
LAI,0.13207728,0.72916156379081,2001,North Coast,all
slope_max,0.16745569,0.845939416570018,2001,North Coast,all
dead_fuel_moisture_1000hr,0.18007986,-0.8864236362056573,2001,North Coast,all
surface_downwelling_shortwave_flux_in_air,0.2985328,0.9071433012504331,2001,North Coast,all
max_air_temperature,0.38932696,0.9230523976058971,2001,North Coast,all
road_density_km_km2,0.40241548,0.5375576708230851,2001,North Coast,all
wind_direction_category_E,0.44941327,-0.9698805921379092,2001,North Coast,all
wind_direction_category_SE,0.5773281,-0.9829328628862606,2001,North Coast,all
wind_direction_category_NE,0.7640925,-0.9841744061569669,2001,North Coast,all
wind_direction_category_S,1.2452302,-0.973157772916723,2001,North Coast,all
wind_direction_category_W,1.5137612,-0.9821325314343202,2001,North Coast,all
wind_direction_category_SW,1.5941819,-0.9539796070638028,2001,North Coast,all
wind_direction_category_N,2.1391153,-0.9914507756961749,2001,North Coast,all
wind_direction_category_NW,2.2926638,-0.9930517484284316,2001,North Coast,all
veg_group_Grassland,0.012271533,0.5887553666062636,2001,Central Coast,summer
veg_group_Conifer Forest,0.014900608,0.8355149046835755,2001,Central Coast,summer
veg_group_Chaparral,0.018054321,0.7757596253657941,2001,Central Coast,summer
max_relative_humidity,0.036817558,-0.08309727079892013,2001,Central Coast,summer
wind_speed,0.040463056,0.07881253052293614,2001,Central Coast,summer
specific_humidity,0.045408715,0.5429142345533453,2001,Central Coast,summer
min_relative_humidity,0.068729945,-0.7494055530009387,2001,Central Coast,summer
min_air_temperature,0.09776323,0.10313219223713319,2001,Central Coast,summer
dead_fuel_moisture_1000hr,0.12106114,-0.6180970327938009,2001,Central Coast,summer
precipitation_amount,0.1229328,-0.1568935348687859,2001,Central Coast,summer
line_density_km_per_cell,0.12905729,0.8296044194606259,2001,Central Coast,summer
dead_fuel_moisture_100hr,0.17130277,-0.8958943115593868,2001,Central Coast,summer
slope_max,0.17697336,0.8864457509065965,2001,Central Coast,summer
LAI,0.21495236,0.7542281449430747,2001,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.33858287,0.47006784692791287,2001,Central Coast,summer
wind_direction_category_E,0.3918015,-0.8497968173793673,2001,Central Coast,summer
road_density_km_km2,0.43646115,0.4400715668908615,2001,Central Coast,summer
max_air_temperature,0.52634597,0.573279133508916,2001,Central Coast,summer
wind_direction_category_SE,0.6021521,-0.9764384698957304,2001,Central Coast,summer
