feature,mean_abs_shap,corr,year,area,season
slope_max,0.12576263,-0.016378210952624265,2001,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.1370784,0.8488747424711095,2001,South Coast,summer
LAI,0.14753836,0.14027693491656112,2001,South Coast,summer
line_density_km_per_cell,0.22742593,0.49222748998412663,2001,South Coast,summer
dead_fuel_moisture_1000hr,0.25276625,-0.28369029260067086,2001,South Coast,summer
road_density_km_km2,0.42028508,0.6210161900699159,2001,South Coast,summer
max_air_temperature,0.608854,0.9083569259930562,2001,South Coast,summer
population_density,0.8880267,0.24082855418553706,2001,South Coast,summer
precipitation_amount,0.04367488,-0.8428067641872479,2001,South Coast,winter
min_air_temperature,0.07443281,-0.41506245983314366,2001,South Coast,winter
max_relative_humidity,0.076900974,-0.23121060595251705,2001,South Coast,winter
dead_fuel_moisture_100hr,0.07914246,-0.27241629907074955,2001,South Coast,winter
wind_speed,0.07994486,0.7659690089877438,2001,South Coast,winter
specific_humidity,0.118203044,-0.45720957411831253,2001,South Coast,winter
slope_max,0.121074,-0.1499123830867837,2001,South Coast,winter
LAI,0.14458135,0.5047759932142867,2001,South Coast,winter
line_density_km_per_cell,0.14923449,0.6067822907505409,2001,South Coast,winter
min_relative_humidity,0.18516053,-0.8331371776314942,2001,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.1943102,0.41698257855368853,2001,South Coast,winter
dead_fuel_moisture_1000hr,0.3509294,-0.7001553654607509,2001,South Coast,winter
road_density_km_km2,0.3861974,0.649687799437167,2001,South Coast,winter
max_air_temperature,0.3929513,0.9405355950745242,2001,South Coast,winter
population_density,0.8437257,0.27662104996545384,2001,South Coast,winter
min_air_temperature,0.0349241,-0.05923413837001993,2002,North Coast,summer
wind_direction_category_N,0.035266608,0.6527207202814055,2002,North Coast,summer
dead_fuel_moisture_100hr,0.05091601,0.05114226575057134,2002,North Coast,summer
specific_humidity,0.062504664,-0.5668151870165657,2002,North Coast,summer
min_relative_humidity,0.064498305,-0.6660929519754109,2002,North Coast,summer
max_relative_humidity,0.06806541,0.7043200325058877,2002,North Coast,summer
wind_speed,0.07837419,0.7573284172738838,2002,North Coast,summer
LAI,0.14318651,0.5100960328638752,2002,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.15930255,0.7943288139404365,2002,North Coast,summer
line_density_km_per_cell,0.21072668,0.3136257758075733,2002,North Coast,summer
dead_fuel_moisture_1000hr,0.23589706,-0.8701437611700216,2002,North Coast,summer
road_density_km_km2,0.35000074,0.5455168464253153,2002,North Coast,summer
slope_max,0.35545972,0.44111541997047754,2002,North Coast,summer
max_air_temperature,0.45297098,0.806428433451087,2002,North Coast,summer
population_density,1.1941257,0.5485506511022928,2002,North Coast,summer
max_relative_humidity,0.06071567,0.503931909452964,2002,North Coast,winter
specific_humidity,0.07711895,-0.6281083024166615,2002,North Coast,winter
veg_Native Conifer Alpine ,0.0793773,0.7888705349536811,2002,North Coast,winter
dead_fuel_moisture_100hr,0.08083203,-0.035380695977970326,2002,North Coast,winter
precipitation_amount,0.10621844,-0.9489019417059541,2002,North Coast,winter
wind_speed,0.12261044,0.8021074845647017,2002,North Coast,winter
LAI,0.12739068,0.541904825961811,2002,North Coast,winter
min_relative_humidity,0.13145544,-0.8868981425110133,2002,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.13755165,-0.511945890101286,2002,North Coast,winter
line_density_km_per_cell,0.1621208,0.2988488867230134,2002,North Coast,winter
slope_max,0.23659712,0.5095285062171888,2002,North Coast,winter
dead_fuel_moisture_1000hr,0.2604565,-0.8819219997050746,2002,North Coast,winter
road_density_km_km2,0.31360132,0.5085942919653617,2002,North Coast,winter
max_air_temperature,0.42114696,0.9036730940284909,2002,North Coast,winter
population_density,1.0739152,0.7245003112638873,2002,North Coast,winter
veg_Non-native forest ,0.027865298,-0.5523182312179961,2002,Central Coast,summer
min_air_temperature,0.040786315,0.2158165404792201,2002,Central Coast,summer
max_relative_humidity,0.04713696,0.5487931525750794,2002,Central Coast,summer
dead_fuel_moisture_100hr,0.054129995,-0.3852916282048894,2002,Central Coast,summer
wind_speed,0.05880027,0.7122834535197169,2002,Central Coast,summer
specific_humidity,0.059292775,-0.41320823269305745,2002,Central Coast,summer
min_relative_humidity,0.06749887,-0.7148963858595508,2002,Central Coast,summer
