feature,mean_abs_shap,corr,year,area,season
slope_max,0.11636701,-0.008723594566398643,2005,Sierra Nevada,summer
min_air_temperature,0.12128883,0.8662976695808565,2005,Sierra Nevada,summer
specific_humidity,0.13185053,-0.8419669674536154,2005,Sierra Nevada,summer
LAI,0.14359824,0.7739188893177378,2005,Sierra Nevada,summer
line_density_km_per_cell,0.17138796,0.7249484994245523,2005,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.18879211,-0.7232073171731535,2005,Sierra Nevada,summer
max_air_temperature,0.53187805,0.937473370720602,2005,Sierra Nevada,summer
road_density_km_km2,0.5909194,0.6910943460278935,2005,Sierra Nevada,summer
max_relative_humidity,0.07269341,0.4915234114514477,2005,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.073775545,-0.10767279047463615,2005,Sierra Nevada,winter
min_relative_humidity,0.07735628,0.04488449114401173,2005,Sierra Nevada,winter
veg_group_Grassland,0.0804282,-0.9825678338890995,2005,Sierra Nevada,winter
SWE,0.09905208,-0.9772094923326485,2005,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.10185601,-0.2598303487344756,2005,Sierra Nevada,winter
slope_max,0.10849451,0.371181618694285,2005,Sierra Nevada,winter
wind_speed,0.14100252,0.9451444354104399,2005,Sierra Nevada,winter
LAI,0.15191573,0.7996436724629763,2005,Sierra Nevada,winter
line_density_km_per_cell,0.16984572,0.5747567070621926,2005,Sierra Nevada,winter
min_air_temperature,0.17306551,0.900099997717086,2005,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.20007487,-0.8798805696726635,2005,Sierra Nevada,winter
specific_humidity,0.23391238,-0.7498111888870905,2005,Sierra Nevada,winter
road_density_km_km2,0.5183856,0.6655452755748608,2005,Sierra Nevada,winter
max_air_temperature,0.61146283,0.9737176064898433,2005,Sierra Nevada,winter
veg_group_Shrub,0.04761545,0.8419040450487664,2005,South Coast,summer
dead_fuel_moisture_100hr,0.056501187,0.21596066749048543,2005,South Coast,summer
veg_group_Grassland,0.060463194,-0.5400640929642011,2005,South Coast,summer
max_relative_humidity,0.06730862,0.7284292885223823,2005,South Coast,summer
min_relative_humidity,0.07968753,-0.6140657208779265,2005,South Coast,summer
LAI,0.08669284,0.4083915816012548,2005,South Coast,summer
wind_direction_category_SW,0.09784766,0.8436654175261629,2005,South Coast,summer
min_air_temperature,0.12115704,0.6985263689177961,2005,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.12865883,0.8288019578949596,2005,South Coast,summer
slope_max,0.13480593,0.01969111122965726,2005,South Coast,summer
dead_fuel_moisture_1000hr,0.1652835,-0.7380666678129886,2005,South Coast,summer
specific_humidity,0.17090818,-0.8076620368643272,2005,South Coast,summer
line_density_km_per_cell,0.26040462,0.23348394049209586,2005,South Coast,summer
max_air_temperature,0.717744,0.8992138346364569,2005,South Coast,summer
road_density_km_km2,0.75248384,0.4526271827325587,2005,South Coast,summer
veg_group_Chaparral,0.046007946,0.316653257986885,2005,South Coast,winter
precipitation_amount,0.058510862,-0.8355455985550997,2005,South Coast,winter
min_air_temperature,0.076374136,0.7753827386572417,2005,South Coast,winter
max_relative_humidity,0.08777343,0.6887841040418491,2005,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.099592775,0.027172736879767997,2005,South Coast,winter
min_relative_humidity,0.10603608,-0.5656120001848692,2005,South Coast,winter
wind_speed,0.12035017,0.8625951158228864,2005,South Coast,winter
dead_fuel_moisture_100hr,0.12282992,-0.22713482134631638,2005,South Coast,winter
slope_max,0.14520217,-0.10172840735498455,2005,South Coast,winter
LAI,0.1465644,0.3528034497957683,2005,South Coast,winter
specific_humidity,0.18383682,-0.702453735020457,2005,South Coast,winter
dead_fuel_moisture_1000hr,0.24701497,-0.6726790682919915,2005,South Coast,winter
line_density_km_per_cell,0.34264508,0.7219754328177963,2005,South Coast,winter
max_air_temperature,0.55287313,0.964344184027939,2005,South Coast,winter
road_density_km_km2,0.7212014,0.6221182696523804,2005,South Coast,winter
veg_group_Conifer Alpine,0.05794385,0.8455707814666126,2006,North Coast,summer
dead_fuel_moisture_100hr,0.06749316,-0.025383987449450293,2006,North Coast,summer
min_relative_humidity,0.078159034,-0.06033580000251078,2006,North Coast,summer
veg_group_Shrub,0.07838868,0.8710507172760229,2006,North Coast,summer
min_air_temperature,0.08392046,0.5156319444939775,2006,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.10948224,0.5760004123656861,2006,North Coast,summer
max_relative_humidity,0.12413239,0.7472941112092186,2006,North Coast,summer
specific_humidity,0.12589383,-0.5069733517919808,2006,North Coast,summer
wind_speed,0.1270582,0.8097431605098013,2006,North Coast,summer
dead_fuel_moisture_1000hr,0.14718862,-0.7848551149042038,2006,North Coast,summer
LAI,0.23700623,0.6348959820837592,2006,North Coast,summer
line_density_km_per_cell,0.48391613,0.16572400019592942,2006,North Coast,summer
slope_max,0.48520035,0.44718450033587015,2006,North Coast,summer
max_air_temperature,0.6823002,0.7820328559729087,2006,North Coast,summer
road_density_km_km2,0.86730033,0.39125426217133386,2006,North Coast,summer
veg_group_Conifer Alpine,0.09433832,0.8836952841773754,2006,North Coast,winter
min_air_temperature,0.09605581,0.383901538335622,2006,North Coast,winter
specific_humidity,0.09951117,-0.6983526056666322,2006,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.11613056,0.19263476944150296,2006,North Coast,winter
precipitation_amount,0.11924912,-0.9337338117092433,2006,North Coast,winter
max_relative_humidity,0.11955448,0.7784670968602874,2006,North Coast,winter
wind_speed,0.12509884,0.9004385199161926,2006,North Coast,winter
min_relative_humidity,0.14484265,-0.6572699291202737,2006,North Coast,winter
dead_fuel_moisture_100hr,0.14652604,-0.32032649690235493,2006,North Coast,winter
LAI,0.14776938,0.7914072802129847,2006,North Coast,winter
dead_fuel_moisture_1000hr,0.28800687,-0.9290792169553302,2006,North Coast,winter
slope_max,0.29584017,0.4395157115619415,2006,North Coast,winter
line_density_km_per_cell,0.3054668,0.20852000718938202,2006,North Coast,winter
max_air_temperature,0.49125424,0.9259418551836781,2006,North Coast,winter
road_density_km_km2,0.73032147,0.45704482138350927,2006,North Coast,winter
veg_group_Grassland,0.03707539,-0.8542722058589839,2006,Central Coast,summer
min_relative_humidity,0.04820066,-0.08496542564408974,2006,Central Coast,summer
wind_speed,0.053252097,0.6386632902835798,2006,Central Coast,summer
max_relative_humidity,0.062087815,0.42680080928465364,2006,Central Coast,summer
dead_fuel_moisture_100hr,0.08419174,-0.5216689472426957,2006,Central Coast,summer
veg_group_Shrub,0.09000129,0.6350642402837723,2006,Central Coast,summer
specific_humidity,0.11143428,-0.7041514915457233,2006,Central Coast,summer
LAI,0.12140537,0.6169014647856874,2006,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.12733456,0.7465946456498663,2006,Central Coast,summer
slope_max,0.14897662,-0.016358044114687727,2006,Central Coast,summer
min_air_temperature,0.15758875,0.7715407453720398,2006,Central Coast,summer
dead_fuel_moisture_1000hr,0.1639377,-0.5937304338919327,2006,Central Coast,summer
line_density_km_per_cell,0.21088041,0.5623478790887749,2006,Central Coast,summer
road_density_km_km2,0.64330214,0.5070975635819887,2006,Central Coast,summer
max_air_temperature,0.7132346,0.8196911559714616,2006,Central Coast,summer
precipitation_amount,0.059652995,-0.7802715261079581,2006,Central Coast,winter
veg_group_Conifer Alpine,0.064574145,0.9308412475386315,2006,Central Coast,winter
max_relative_humidity,0.07016563,0.5694276815772691,2006,Central Coast,winter
dead_fuel_moisture_100hr,0.07156418,-0.3170835895900575,2006,Central Coast,winter
min_relative_humidity,0.07718372,-0.5631854699006101,2006,Central Coast,winter
specific_humidity,0.09094025,-0.759933771966081,2006,Central Coast,winter
min_air_temperature,0.09502977,0.5947965978088823,2006,Central Coast,winter
slope_max,0.10109367,-0.004563886491775512,2006,Central Coast,winter
wind_speed,0.10426898,0.8252774783903473,2006,Central Coast,winter
LAI,0.16516253,0.6435681160250702,2006,Central Coast,winter
dead_fuel_moisture_1000hr,0.18096462,-0.8585522417115585,2006,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.18910293,0.3561021460385446,2006,Central Coast,winter
line_density_km_per_cell,0.22220755,0.4510720746256604,2006,Central Coast,winter
max_air_temperature,0.4023408,0.9381135080455962,2006,Central Coast,winter
road_density_km_km2,0.6356307,0.5238442558359135,2006,Central Coast,winter
precipitation_amount,0.04641035,-0.8151058467939479,2006,North Interior,summer
wind_speed,0.059460767,0.6435373892895281,2006,North Interior,summer
max_relative_humidity,0.064120665,0.6663632155037319,2006,North Interior,summer
veg_group_Desert,0.076407984,-0.9768980318543293,2006,North Interior,summer
veg_group_Grassland,0.07651759,-0.9429912609816326,2006,North Interior,summer
dead_fuel_moisture_100hr,0.087255664,-0.6163406240227761,2006,North Interior,summer
specific_humidity,0.093470566,-0.8725943896534698,2006,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.10491706,0.738791316841653,2006,North Interior,summer
LAI,0.13302748,0.6621259279425467,2006,North Interior,summer
min_air_temperature,0.13712773,0.9330835626856382,2006,North Interior,summer
dead_fuel_moisture_1000hr,0.15093602,-0.5699040326987235,2006,North Interior,summer
slope_max,0.15454213,0.5213342012500319,2006,North Interior,summer
line_density_km_per_cell,0.16950731,0.8716215427323397,2006,North Interior,summer
max_air_temperature,0.5000184,0.9139375588293434,2006,North Interior,summer
road_density_km_km2,0.61591995,0.7524598243883969,2006,North Interior,summer
precipitation_amount,0.04771778,-0.9617447268277629,2006,North Interior,winter
dead_fuel_moisture_100hr,0.05293357,-0.4800457602120357,2006,North Interior,winter
max_relative_humidity,0.06329932,0.5644508968243617,2006,North Interior,winter
veg_group_Grassland,0.082556024,-0.9666360867481145,2006,North Interior,winter
specific_humidity,0.11346716,-0.40877125741879455,2006,North Interior,winter
slope_max,0.11464874,0.5892008524012735,2006,North Interior,winter
wind_speed,0.114670314,0.9165946742588004,2006,North Interior,winter
min_relative_humidity,0.121195346,-0.7804575657376007,2006,North Interior,winter
dead_fuel_moisture_1000hr,0.16594887,-0.8244358252337061,2006,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.17254984,0.6318855336283656,2006,North Interior,winter
line_density_km_per_cell,0.19016187,0.8876348964343185,2006,North Interior,winter
min_air_temperature,0.19948158,0.6213578369443404,2006,North Interior,winter
LAI,0.25071815,0.9236366439162113,2006,North Interior,winter
max_air_temperature,0.58337533,0.9757817700644406,2006,North Interior,winter
road_density_km_km2,0.6426002,0.839727888274093,2006,North Interior,winter
min_relative_humidity,0.04392882,0.22889086861880525,2006,Sierra Nevada,summer
wind_speed,0.052883122,0.4108018461777521,2006,Sierra Nevada,summer
wind_direction_category_S,0.06089092,0.9088416882507984,2006,Sierra Nevada,summer
veg_group_Grassland,0.074478604,-0.9536552250508719,2006,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.07854594,0.6502050858393793,2006,Sierra Nevada,summer
max_relative_humidity,0.08321274,0.49386081778414015,2006,Sierra Nevada,summer
specific_humidity,0.112587176,-0.8321675155595321,2006,Sierra Nevada,summer
min_air_temperature,0.13057877,0.8968525124549076,2006,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.1349895,-0.6622054275989236,2006,Sierra Nevada,summer
slope_max,0.14064041,-0.06926670681186203,2006,Sierra Nevada,summer
LAI,0.15929168,0.5368079575410863,2006,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.17424093,-0.4571583901674185,2006,Sierra Nevada,summer
line_density_km_per_cell,0.19157152,0.6802192471222243,2006,Sierra Nevada,summer
max_air_temperature,0.48147175,0.9226355304925099,2006,Sierra Nevada,summer
road_density_km_km2,0.626245,0.6932747121284975,2006,Sierra Nevada,summer
SWE,0.057346746,-0.9410593795258441,2006,Sierra Nevada,winter
veg_group_Grassland,0.062577195,-0.9401832569148411,2006,Sierra Nevada,winter
min_relative_humidity,0.08228944,-0.5431106027602673,2006,Sierra Nevada,winter
max_relative_humidity,0.08433274,0.6627061522219923,2006,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.086598486,-0.3311708994907075,2006,Sierra Nevada,winter
min_air_temperature,0.10239251,0.1275282113049715,2006,Sierra Nevada,winter
slope_max,0.12618002,0.3570822836860725,2006,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.14668168,0.12603800927605008,2006,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.16539901,-0.8248126800137464,2006,Sierra Nevada,winter
wind_speed,0.16658066,0.923036624037382,2006,Sierra Nevada,winter
specific_humidity,0.17706928,-0.7845483388967247,2006,Sierra Nevada,winter
LAI,0.17931248,0.81063785354074,2006,Sierra Nevada,winter
line_density_km_per_cell,0.19570757,0.6269581031966517,2006,Sierra Nevada,winter
max_air_temperature,0.44197318,0.9506647229131411,2006,Sierra Nevada,winter
road_density_km_km2,0.5709292,0.6678272508300368,2006,Sierra Nevada,winter
min_relative_humidity,0.050016765,-0.00010587980937967615,2006,South Coast,summer
veg_group_Grassland,0.05340286,-0.2851648941087337,2006,South Coast,summer
veg_group_Shrub,0.066168204,0.853569160448577,2006,South Coast,summer
max_relative_humidity,0.076453656,0.6283782445288888,2006,South Coast,summer
LAI,0.08604291,0.3476242715199375,2006,South Coast,summer
wind_direction_category_SW,0.09426999,0.8882833741003756,2006,South Coast,summer
dead_fuel_moisture_100hr,0.10030033,-0.524620514024613,2006,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.11019045,0.7489907463866762,2006,South Coast,summer
specific_humidity,0.13446628,-0.8073726962921295,2006,South Coast,summer
slope_max,0.14188182,0.08375653239089144,2006,South Coast,summer
min_air_temperature,0.16697003,0.7701113720183501,2006,South Coast,summer
dead_fuel_moisture_1000hr,0.1773102,-0.4152943024120519,2006,South Coast,summer
line_density_km_per_cell,0.2711704,0.266987024522575,2006,South Coast,summer
max_air_temperature,0.80134904,0.8083259269536208,2006,South Coast,summer
road_density_km_km2,0.8717405,0.5934753223978897,2006,South Coast,summer
veg_group_Shrub,0.055552103,0.7958554591704405,2006,South Coast,winter
veg_group_Grassland,0.056578062,-0.8476144299736933,2006,South Coast,winter
min_air_temperature,0.08035118,0.5906591195492186,2006,South Coast,winter
wind_speed,0.08653777,0.8028606030404557,2006,South Coast,winter
min_relative_humidity,0.090961866,-0.2847981326097864,2006,South Coast,winter
dead_fuel_moisture_100hr,0.1117135,-0.5008678098394024,2006,South Coast,winter
max_relative_humidity,0.119830675,0.6997278955209668,2006,South Coast,winter
slope_max,0.12379184,0.13379484866023128,2006,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.16732362,0.10096581806490065,2006,South Coast,winter
LAI,0.17031266,0.5921159737428615,2006,South Coast,winter
dead_fuel_moisture_1000hr,0.1756476,-0.6041773462946259,2006,South Coast,winter
specific_humidity,0.22484732,-0.8225228088018508,2006,South Coast,winter
line_density_km_per_cell,0.22692068,0.3767203320175599,2006,South Coast,winter
max_air_temperature,0.4033054,0.9348485272533419,2006,South Coast,winter
road_density_km_km2,0.7332058,0.43806554790406627,2006,South Coast,winter
veg_group_Conifer Alpine,0.052914325,0.47532202363174236,2007,North Coast,summer
dead_fuel_moisture_100hr,0.05975557,0.5636968453929239,2007,North Coast,summer
min_relative_humidity,0.068887606,0.06452735732729781,2007,North Coast,summer
min_air_temperature,0.08282007,0.7137771156434211,2007,North Coast,summer
veg_group_Shrub,0.08490236,0.857509325430526,2007,North Coast,summer
max_relative_humidity,0.09245725,0.5991668609632166,2007,North Coast,summer
specific_humidity,0.10545647,-0.6799422892923698,2007,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.1386054,0.6608889565336236,2007,North Coast,summer
wind_speed,0.14560731,0.7869737142669917,2007,North Coast,summer
dead_fuel_moisture_1000hr,0.1729064,-0.8068953622272426,2007,North Coast,summer
slope_max,0.37991497,0.4756698336522378,2007,North Coast,summer
line_density_km_per_cell,0.38880497,0.304380377287761,2007,North Coast,summer
LAI,0.40740317,0.5017133177698428,2007,North Coast,summer
max_air_temperature,0.629428,0.8043443411155601,2007,North Coast,summer
road_density_km_km2,0.81543994,0.4128453013806027,2007,North Coast,summer
min_relative_humidity,0.06930313,-0.6414219333036382,2007,North Coast,winter
veg_group_Shrub,0.071636006,0.797087269502879,2007,North Coast,winter
precipitation_amount,0.092943944,-0.8356457336121352,2007,North Coast,winter
dead_fuel_moisture_100hr,0.09347861,-0.23140007838346677,2007,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.101137124,-0.3774819838766687,2007,North Coast,winter
min_air_temperature,0.11979658,0.4534174327168203,2007,North Coast,winter
max_relative_humidity,0.1235498,0.612775001337503,2007,North Coast,winter
specific_humidity,0.14297484,-0.6774653614830068,2007,North Coast,winter
wind_speed,0.14407086,0.9229435888639079,2007,North Coast,winter
dead_fuel_moisture_1000hr,0.19191962,-0.78608180219661,2007,North Coast,winter
LAI,0.2504028,0.5148076993872152,2007,North Coast,winter
slope_max,0.3039994,0.446265774517944,2007,North Coast,winter
line_density_km_per_cell,0.35563177,0.21023511487934146,2007,North Coast,winter
max_air_temperature,0.39153326,0.8780998245863597,2007,North Coast,winter
road_density_km_km2,0.7374992,0.505944267820287,2007,North Coast,winter
veg_group_Grassland,0.03742794,-0.8477874405869801,2007,Central Coast,summer
min_relative_humidity,0.045911014,0.15759969286515807,2007,Central Coast,summer
wind_speed,0.051526383,0.7493911351148566,2007,Central Coast,summer
dead_fuel_moisture_100hr,0.056987114,-0.02517589522726261,2007,Central Coast,summer
veg_group_Shrub,0.06774242,0.6345417700118168,2007,Central Coast,summer
max_relative_humidity,0.07709172,0.7279192202754161,2007,Central Coast,summer
specific_humidity,0.095573105,-0.7605836992206545,2007,Central Coast,summer
LAI,0.10582606,0.5422624623543016,2007,Central Coast,summer
slope_max,0.12806544,-0.1148535260132345,2007,Central Coast,summer
min_air_temperature,0.15728539,0.8535831929290478,2007,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.15908615,0.7633703976012344,2007,Central Coast,summer
dead_fuel_moisture_1000hr,0.17538159,-0.34361685871252595,2007,Central Coast,summer
line_density_km_per_cell,0.22805461,0.7025253295874586,2007,Central Coast,summer
road_density_km_km2,0.65446013,0.5628494487954844,2007,Central Coast,summer
max_air_temperature,0.71454537,0.8208999437237834,2007,Central Coast,summer
precipitation_amount,0.04631573,-0.92886699850869,2007,Central Coast,winter
min_relative_humidity,0.052732404,-0.09595446972896714,2007,Central Coast,winter
veg_group_Grassland,0.06923679,-0.9715358692254634,2007,Central Coast,winter
dead_fuel_moisture_100hr,0.08452307,-0.19410320928963645,2007,Central Coast,winter
max_relative_humidity,0.08598571,0.6159768699005499,2007,Central Coast,winter
min_air_temperature,0.111042365,0.6175794701258651,2007,Central Coast,winter
slope_max,0.1147248,-0.28099796875908933,2007,Central Coast,winter
LAI,0.11748517,0.633669968582017,2007,Central Coast,winter
wind_speed,0.12094849,0.819362600214863,2007,Central Coast,winter
specific_humidity,0.13800557,-0.7953215938032249,2007,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.14416234,-0.13408983262924906,2007,Central Coast,winter
dead_fuel_moisture_1000hr,0.1791393,-0.7937958200385151,2007,Central Coast,winter
line_density_km_per_cell,0.25415698,0.4904804533605266,2007,Central Coast,winter
max_air_temperature,0.38127026,0.946574126148131,2007,Central Coast,winter
road_density_km_km2,0.6801918,0.5228931542975739,2007,Central Coast,winter
wind_speed,0.047288276,0.6521530256609709,2007,North Interior,summer
min_relative_humidity,0.054310475,0.6175514618277785,2007,North Interior,summer
dead_fuel_moisture_100hr,0.058470793,-0.32087267578635176,2007,North Interior,summer
max_relative_humidity,0.07138089,0.8384535462019767,2007,North Interior,summer
slope_max,0.09088723,-0.13891585954756847,2007,North Interior,summer
specific_humidity,0.09619268,-0.8469737861326361,2007,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.10282528,0.7877666704799703,2007,North Interior,summer
veg_group_Grassland,0.106616065,-0.9609443444127597,2007,North Interior,summer
veg_group_Desert,0.10742324,-0.9846662756828861,2007,North Interior,summer
min_air_temperature,0.13907711,0.8780144489129778,2007,North Interior,summer
LAI,0.14137812,0.6616797633676803,2007,North Interior,summer
dead_fuel_moisture_1000hr,0.17676541,-0.2552372914085972,2007,North Interior,summer
line_density_km_per_cell,0.21084638,0.7494239204639288,2007,North Interior,summer
max_air_temperature,0.49465308,0.922378613524765,2007,North Interior,summer
road_density_km_km2,0.6389914,0.8336667671826662,2007,North Interior,summer
SWE,0.0732551,-0.9948059803611573,2007,North Interior,winter
precipitation_amount,0.075778365,-0.23291418195859714,2007,North Interior,winter
dead_fuel_moisture_100hr,0.078440435,-0.5595151411197292,2007,North Interior,winter
max_relative_humidity,0.09430032,0.6919407986860813,2007,North Interior,winter
wind_speed,0.09748609,0.8889609102455882,2007,North Interior,winter
slope_max,0.107132904,0.2995984766653101,2007,North Interior,winter
surface_downwelling_shortwave_flux_in_air,0.11096035,0.40754399125650936,2007,North Interior,winter
veg_group_Grassland,0.11738588,-0.9878088706661046,2007,North Interior,winter
specific_humidity,0.15901051,-0.6766821364296144,2007,North Interior,winter
LAI,0.17902324,0.8839134730557189,2007,North Interior,winter
min_air_temperature,0.21254754,0.32128852322605506,2007,North Interior,winter
line_density_km_per_cell,0.22170754,0.7714929841640285,2007,North Interior,winter
dead_fuel_moisture_1000hr,0.24049202,-0.831627963353068,2007,North Interior,winter
max_air_temperature,0.60351884,0.9747764565290405,2007,North Interior,winter
road_density_km_km2,0.6498631,0.7794005956165204,2007,North Interior,winter
wind_direction_category_S,0.044362996,0.9064944060232205,2007,Sierra Nevada,summer
min_relative_humidity,0.04574579,0.3167134050250788,2007,Sierra Nevada,summer
wind_speed,0.05693047,0.7502107389541104,2007,Sierra Nevada,summer
veg_group_Grassland,0.06045814,-0.8103522257223141,2007,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.06480809,-0.28095855787292623,2007,Sierra Nevada,summer
max_relative_humidity,0.09281752,0.6978255873585297,2007,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.09496428,0.7333833111345535,2007,Sierra Nevada,summer
specific_humidity,0.11374861,-0.8510719728939758,2007,Sierra Nevada,summer
slope_max,0.123493895,0.13859649792862228,2007,Sierra Nevada,summer
min_air_temperature,0.13618842,0.8642290890231406,2007,Sierra Nevada,summer
LAI,0.14299664,0.2782563946144491,2007,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.19101678,0.26614566060870126,2007,Sierra Nevada,summer
line_density_km_per_cell,0.19311324,0.8165573945581251,2007,Sierra Nevada,summer
max_air_temperature,0.50343275,0.9037841585009778,2007,Sierra Nevada,summer
road_density_km_km2,0.65931714,0.7061936771109438,2007,Sierra Nevada,summer
min_relative_humidity,0.06056405,-0.5391914507042941,2007,Sierra Nevada,winter
veg_group_Grassland,0.067007825,-0.9624757430452673,2007,Sierra Nevada,winter
SWE,0.07292377,-0.7645395598176028,2007,Sierra Nevada,winter
max_relative_humidity,0.09296614,0.7057609685304443,2007,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.09480481,-0.12254508393742605,2007,Sierra Nevada,winter
slope_max,0.09539328,-0.09468573717933737,2007,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.1074251,-0.05760152057637586,2007,Sierra Nevada,winter
min_air_temperature,0.13887595,0.26661349910769916,2007,Sierra Nevada,winter
specific_humidity,0.16054375,-0.47253697700482256,2007,Sierra Nevada,winter
wind_speed,0.16348952,0.8961195258044516,2007,Sierra Nevada,winter
LAI,0.16549286,0.7068639306460719,2007,Sierra Nevada,winter
line_density_km_per_cell,0.18407346,0.770272294752572,2007,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.20721592,-0.5152040464709484,2007,Sierra Nevada,winter
max_air_temperature,0.5319364,0.9498098548703507,2007,Sierra Nevada,winter
road_density_km_km2,0.6023781,0.6961571874581451,2007,Sierra Nevada,winter
veg_group_Grassland,0.051779382,-0.5925113612996655,2007,South Coast,summer
min_relative_humidity,0.052088775,0.20412317316376347,2007,South Coast,summer
veg_group_Shrub,0.054878525,0.79581572594143,2007,South Coast,summer
dead_fuel_moisture_100hr,0.06589799,-0.3939147448922681,2007,South Coast,summer
max_relative_humidity,0.084373176,0.6726750369178723,2007,South Coast,summer
LAI,0.08752428,0.3077104398884806,2007,South Coast,summer
wind_direction_category_SW,0.08973879,0.8645176154970169,2007,South Coast,summer
slope_max,0.11349602,-0.2577268429020983,2007,South Coast,summer
specific_humidity,0.11395827,-0.8151735943469304,2007,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.11454961,0.7641798366066167,2007,South Coast,summer
dead_fuel_moisture_1000hr,0.15991,0.23600625751722343,2007,South Coast,summer
min_air_temperature,0.17212103,0.8242135274519147,2007,South Coast,summer
line_density_km_per_cell,0.24997686,0.5128750888105331,2007,South Coast,summer
max_air_temperature,0.7624083,0.8035199192735003,2007,South Coast,summer
road_density_km_km2,0.8587416,0.5933991241544143,2007,South Coast,summer
veg_group_Chaparral,0.047210395,0.6786880705843372,2007,South Coast,winter
veg_group_Grassland,0.08135368,-0.7664954903486886,2007,South Coast,winter
min_relative_humidity,0.09520965,-0.3994136106236512,2007,South Coast,winter
dead_fuel_moisture_100hr,0.0959356,-0.22936994093371865,2007,South Coast,winter
min_air_temperature,0.10268271,0.2251557335170688,2007,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.10841937,-0.3905138957269649,2007,South Coast,winter
max_relative_humidity,0.11132485,0.7852796501394371,2007,South Coast,winter
slope_max,0.11466925,-0.22666372822068226,2007,South Coast,winter
wind_speed,0.13726872,0.8770787933089715,2007,South Coast,winter
LAI,0.16849974,0.4109641683657038,2007,South Coast,winter
dead_fuel_moisture_1000hr,0.21079898,-0.2619541084986958,2007,South Coast,winter
specific_humidity,0.25633883,-0.7753475587180361,2007,South Coast,winter
line_density_km_per_cell,0.3105953,0.29196597110150396,2007,South Coast,winter
max_air_temperature,0.46229553,0.96782039649639,2007,South Coast,winter
road_density_km_km2,0.845569,0.5981850372837135,2007,South Coast,winter
veg_group_Conifer Alpine,0.0568207,0.6089800035200365,2008,North Coast,summer
veg_group_Shrub,0.0730518,0.8321729301961346,2008,North Coast,summer
min_air_temperature,0.07396243,0.7210775479677888,2008,North Coast,summer
min_relative_humidity,0.07471067,-0.036580328598097525,2008,North Coast,summer
dead_fuel_moisture_100hr,0.0779481,0.5186427405640215,2008,North Coast,summer
specific_humidity,0.12003499,-0.821887648407925,2008,North Coast,summer
max_relative_humidity,0.12260867,0.8008394131613666,2008,North Coast,summer
wind_speed,0.1327317,0.7733088190592655,2008,North Coast,summer
dead_fuel_moisture_1000hr,0.14316145,-0.5942007641062722,2008,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.16321422,0.7058890504042976,2008,North Coast,summer
slope_max,0.31829098,0.2929118770221367,2008,North Coast,summer
LAI,0.3224388,0.42241005159603523,2008,North Coast,summer
line_density_km_per_cell,0.45304623,0.20487261704113052,2008,North Coast,summer
max_air_temperature,0.5443176,0.8730226762820233,2008,North Coast,summer
road_density_km_km2,0.8172626,0.39505567330336666,2008,North Coast,summer
veg_group_Conifer Alpine,0.07765286,0.8116762991052763,2008,North Coast,winter
min_air_temperature,0.09804846,0.19182421668387306,2008,North Coast,winter
specific_humidity,0.11013791,-0.571599231638533,2008,North Coast,winter
precipitation_amount,0.110958844,-0.689662131944784,2008,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.111336574,-0.24888297543184465,2008,North Coast,winter
max_relative_humidity,0.12768653,0.7773185562435038,2008,North Coast,winter
min_relative_humidity,0.1314316,-0.45974377933862287,2008,North Coast,winter
dead_fuel_moisture_100hr,0.16492239,-0.4525391369610856,2008,North Coast,winter
